prize,security_code,manual_code
20,T00012400100001300246960501531,6960501531
0,T00012400100001300255156340172,5156340172
20,T00012400100001300261976940488,1976940488
0,T00012400100001300278245026968,8245026968
0,T00012400100001300289611255024,9611255024
0,T00012400100001300299773046605,9773046605
0,T00012400100001300307849334174,7849334174
0,T00012400100001300318241365660,8241365660
0,T00012400100001300326895290838,6895290838
10,T00012400100001300334042188143,4042188143
0,T00012400100001300342083066881,2083066881
0,T00012400100001300350894469579,0894469579
10,T00012400100001300367947975274,7947975274
200,T00012400100001300372101588716,2101588716
0,T00012400100001300386084441503,6084441503
0,T00012400100001300395945676194,5945676194
0,T00012400100001300401561544045,1561544045
10,T00012400100001300410818498108,0818498108
0,T00012400100001300429406099439,9406099439
0,T00012400100001300437082413089,7082413089
0,T00012400100001300448859781907,8859781907
0,T00012400100001300459889062501,9889062501
20,T00012400100001300462538602547,2538602547
0,T00012400100001300479153222096,9153222096
0,T00012400100001300484915490339,4915490339
0,T00012400100001300491849222630,1849222630
0,T00012400100001300508800785735,8800785735
0,T00012400100001300511733874019,1733874019
0,T00012400100001300521695838215,1695838215
0,T00012400100001300537487079166,7487079166
20,T00012400100001300540828492216,0828492216
0,T00012400100001300555236228903,5236228903
0,T00012400100001300564329407593,4329407593
0,T00012400100001300579737858062,9737858062
10,T00012400100001300584134359750,4134359750
0,T00012400100001300596699299784,6699299784
0,T00012400100001300604043089754,4043089754
10,T00012400100001300618446146590,8446146590
0,T00012400100001300624794033137,4794033137
0,T00012400100001300637148505962,7148505962
0,T00012400100001300642487654274,2487654274
0,T00012400100001300658455680112,8455680112
0,T00012400100001300665800600434,5800600434
0,T00012400100001300679928174590,9928174590
0,T00012400100001300687041316868,7041316868
0,T00012400100001300690294309100,0294309100
20,T00012400100001300700197978327,0197978327
10,T00012400100001300717934969699,7934969699
0,T00012400100001300727047146759,7047146759
0,T00012400100001300737874567902,7874567902
0,T00012400100001300745799607389,5799607389
0,T00012400100001300751309697840,1309697840
0,T00012400100001300766568784334,6568784334
0,T00012400100001300770655456715,0655456715
10,T00012400100001300784426906033,4426906033
0,T00012400100001300791664307945,1664307945
0,T00012400100001300809488653305,9488653305
10,T00012400100001300819289898518,9289898518
0,T00012400100001300825438191216,5438191216
0,T00012400100001300835569399144,5569399144
0,T00012400100001300847509557714,7509557714
0,T00012400100001300855610189178,5610189178
0,T00012400100001300866900706181,6900706181
0,T00012400100001300872631592156,2631592156
0,T00012400100001300886249075073,6249075073
50,T00012400100001300893048848405,3048848405
0,T00012400100001300909192519709,9192519709
0,T00012400100001300919044792484,9044792484
10,T00012400100001300924454887803,4454887803
0,T00012400100001300936765481516,6765481516
0,T00012400100001300948609288265,8609288265
0,T00012400100001300950886247116,0886247116
0,T00012400100001300962783307412,2783307412
0,T00012400100001300976408471038,6408471038
0,T00012400100001300987461727356,7461727356
20,T00012400100001300995767550817,5767550817
0,T00012400100001301006844353331,6844353331
0,T00012400100001310016007202535,6007202535
0,T00012400100001310021375691518,1375691518
0,T00012400100001310036807090616,6807090616
0,T00012400100001310042884732318,2884732318
20,T00012400100001310053054331712,3054331712
0,T00012400100001310066451815830,6451815830
0,T00012400100001310075085588151,5085588151
0,T00012400100001310087367040608,7367040608
10,T00012400100001310092346940997,2346940997
0,T00012400100001310108780468503,8780468503
0,T00012400100001310112764379374,2764379374
10,T00012400100001310123836910697,3836910697
0,T00012400100001310130938216887,0938216887
0,T00012400100001310147710517375,7710517375
0,T00012400100001310154510624625,4510624625
0,T00012400100001310163966866417,3966866417
0,T00012400100001310177842727448,7842727448
0,T00012400100001310182861969845,2861969845
20,T00012400100001310194853097338,4853097338
0,T00012400100001310202157677596,2157677596
20,T00012400100001310217954918890,7954918890
0,T00012400100001310225913521898,5913521898
0,T00012400100001310239575977176,9575977176
0,T00012400100001310242715449081,2715449081
0,T00012400100001310255087735346,5087735346
0,T00012400100001310269122812432,9122812432
20,T00012400100001310276390171342,6390171342
0,T00012400100001310285539582566,5539582566
0,T00012400100001310297413139314,7413139314
0,T00012400100001310309422779325,9422779325
0,T00012400100001310314799165241,4799165241
10,T00012400100001310321678396006,1678396006
0,T00012400100001310331650303537,1650303537
0,T00012400100001310345963785546,5963785546
0,T00012400100001310354460831995,4460831995
0,T00012400100001310361507382436,1507382436
0,T00012400100001310375744002098,5744002098
100,T00012400100001310383410398940,3410398940
0,T00012400100001310390924997429,0924997429
0,T00012400100001310406053199434,6053199434
0,T00012400100001310415485176004,5485176004
0,T00012400100001310424955433457,4955433457
0,T00012400100001310432710256569,2710256569
0,T00012400100001310449162512268,9162512268
10,T00012400100001310457494080863,7494080863
0,T00012400100001310464059300038,4059300038
0,T00012400100001310479200714898,9200714898
0,T00012400100001310487474612858,7474612858
10,T00012400100001310490325738375,0325738375
0,T00012400100001310505882547831,5882547831
0,T00012400100001310515918544562,5918544562
20,T00012400100001310523545598035,3545598035
0,T00012400100001310537145934241,7145934241
0,T00012400100001310540153072776,0153072776
0,T00012400100001310558744286995,8744286995
0,T00012400100001310568459010892,8459010892
10,T00012400100001310578763165876,8763165876
0,T00012400100001310582156699348,2156699348
0,T00012400100001310593478700685,3478700685
0,T00012400100001310607675631770,7675631770
0,T00012400100001310619282285386,9282285386
0,T00012400100001310626666475512,6666475512
10,T00012400100001310630087267285,0087267285
0,T00012400100001310642545703861,2545703861
200,T00012400100001310651343098354,1343098354
0,T00012400100001310661013631296,1013631296
0,T00012400100001310674873986039,4873986039
50,T00012400100001310688826850832,8826850832
0,T00012400100001310697511248251,7511248251
0,T00012400100001310700719197799,0719197799
0,T00012400100001310711102707940,1102707940
0,T00012400100001310721245360787,1245360787
0,T00012400100001310735428383003,5428383003
10,T00012400100001310740500394747,0500394747
0,T00012400100001310754028726208,4028726208
0,T00012400100001310763723581619,3723581619
0,T00012400100001310779081398965,9081398965
0,T00012400100001310789994032196,9994032196
0,T00012400100001310795307623041,5307623041
10,T00012400100001310802544816174,2544816174
20,T00012400100001310815110132266,5110132266
0,T00012400100001310828816604814,8816604814
0,T00012400100001310830291785058,0291785058
0,T00012400100001310845238092986,5238092986
0,T00012400100001310856151577661,6151577661
0,T00012400100001310866963943471,6963943471
0,T00012400100001310872981999570,2981999570
0,T00012400100001310885332785395,5332785395
0,T00012400100001310892118107926,2118107926
10,T00012400100001310905256671749,5256671749
0,T00012400100001310911739847709,1739847709
10,T00012400100001310920486344246,0486344246
0,T00012400100001310932599400747,2599400747
0,T00012400100001310947166637061,7166637061
0,T00012400100001310954509752354,4509752354
0,T00012400100001310961479736513,1479736513
0,T00012400100001310970197540460,0197540460
10,T00012400100001310986721059948,6721059948
0,T00012400100001310996813317617,6813317617
0,T00012400100001311006455659931,6455659931
0,T00012400100001320014106668833,4106668833
0,T00012400100001320022125192728,2125192728
0,T00012400100001320039015936524,9015936524
0,T00012400100001320041944625920,1944625920
20,T00012400100001320053530087447,3530087447
20,T00012400100001320060984190491,0984190491
0,T00012400100001320073602983014,3602983014
0,T00012400100001320082237143737,2237143737
0,T00012400100001320093237894034,3237894034
0,T00012400100001320101432176973,1432176973
0,T00012400100001320114085924017,4085924017
0,T00012400100001320124126342520,4126342520
0,T00012400100001320136175896472,6175896472
10,T00012400100001320142974442986,2974442986
0,T00012400100001320153024814862,3024814862
20,T00012400100001320161733789062,1733789062
0,T00012400100001320173633447195,3633447195
0,T00012400100001320186911022748,6911022748
0,T00012400100001320198193332616,8193332616
0,T00012400100001320200943309810,0943309810
0,T00012400100001320218984954848,8984954848
0,T00012400100001320228518347201,8518347201
0,T00012400100001320238966086655,8966086655
0,T00012400100001320240921682258,0921682258
10,T00012400100001320259159570639,9159570639
10,T00012400100001320261472266122,1472266122
0,T00012400100001320270799083885,0799083885
0,T00012400100001320285331366973,5331366973
0,T00012400100001320292583912072,2583912072
0,T00012400100001320303672390920,3672390920
0,T00012400100001320319922555261,9922555261
0,T00012400100001320326724914795,6724914795
0,T00012400100001320333280295944,3280295944
0,T00012400100001320340337392308,0337392308
10,T00012400100001320357837893916,7837893916
0,T00012400100001320364225043351,4225043351
10,T00012400100001320370769294613,0769294613
0,T00012400100001320384029876735,4029876735
0,T00012400100001320399132562496,9132562496
0,T00012400100001320405974463788,5974463788
0,T00012400100001320415767828808,5767828808
0,T00012400100001320422101056623,2101056623
10,T00012400100001320437460192999,7460192999
0,T00012400100001320441962559020,1962559020
0,T00012400100001320457541954595,7541954595
0,T00012400100001320468551678268,8551678268
0,T00012400100001320472189619521,2189619521
0,T00012400100001320481003302835,1003302835
0,T00012400100001320494417526719,4417526719
10,T00012400100001320503611936308,3611936308
0,T00012400100001320518247612495,8247612495
0,T00012400100001320521220576343,1220576343
20,T00012400100001320531683259477,1683259477
0,T00012400100001320541033478362,1033478362
0,T00012400100001320556114133113,6114133113
0,T00012400100001320566606364803,6606364803
10,T00012400100001320573302351084,3302351084
0,T00012400100001320581445028328,1445028328
0,T00012400100001320596107595890,6107595890
0,T00012400100001320606626892371,6626892371
0,T00012400100001320618321160243,8321160243
0,T00012400100001320622275416111,2275416111
0,T00012400100001320638425007319,8425007319
10,T00012400100001320647864787138,7864787138
0,T00012400100001320651309996827,1309996827
50,T00012400100001320664120240241,4120240241
200,T00012400100001320677962961727,7962961727
0,T00012400100001320688461416826,8461416826
0,T00012400100001320691335530886,1335530886
0,T00012400100001320708592317678,8592317678
0,T00012400100001320716936120737,6936120737
0,T00012400100001320726627987643,6627987643
10,T00012400100001320735022073129,5022073129
0,T00012400100001320742034637203,2034637203
0,T00012400100001320758034013153,8034013153
0,T00012400100001320769062768478,9062768478
0,T00012400100001320774584980544,4584980544
0,T00012400100001320781425998348,1425998348
20,T00012400100001320798406422728,8406422728
0,T00012400100001320807301097372,7301097372
0,T00012400100001320812492443382,2492443382
0,T00012400100001320824740311317,4740311317
0,T00012400100001320835623296634,5623296634
20,T00012400100001320844967450324,4967450324
0,T00012400100001320858328319627,8328319627
0,T00012400100001320866179803717,6179803717
0,T00012400100001320879558122630,9558122630
10,T00012400100001320885480723809,5480723809
0,T00012400100001320890941524284,0941524284
0,T00012400100001320907500090434,7500090434
0,T00012400100001320918997511933,8997511933
0,T00012400100001320921427040844,1427040844
0,T00012400100001320933553678573,3553678573
100,T00012400100001320947967844870,7967844870
0,T00012400100001320951473597845,1473597845
0,T00012400100001320962057103578,2057103578
10,T00012400100001320974724387172,4724387172
0,T00012400100001320981317224708,1317224708
0,T00012400100001320999309747526,9309747526
0,T00012400100001321006115536019,6115536019
0,T00012400100001330013718858690,3718858690
0,T00012400100001330025539800645,5539800645
0,T00012400100001330039484744073,9484744073
10,T00012400100001330049839098687,9839098687
0,T00012400100001330059596870827,9596870827
